x,y,label,lane,dose,seed
9.637895,8.177213,7,topic-transformer,alpha=1,2
-2.4762287,3.9319599,4,topic-transformer,alpha=1,2
7.7011986,11.191975,7,topic-transformer,alpha=1,2
6.3747725,12.47545,7,topic-transformer,alpha=1,2
-7.875953,9.704848,1,topic-transformer,alpha=1,2
1.977204,9.191213,7,topic-transformer,alpha=1,2
-2.389099,4.4646187,2,topic-transformer,alpha=1,2
13.065668,1.9045818,9,topic-transformer,alpha=1,2
7.566944,11.244531,7,topic-transformer,alpha=1,2
-7.976441,9.13205,1,topic-transformer,alpha=1,2
10.554755,6.2632794,0,topic-transformer,alpha=1,2
11.00709,3.5578506,9,topic-transformer,alpha=1,2
7.92252,10.852224,0,topic-transformer,alpha=1,2
1.5452635,8.551486,8,topic-transformer,alpha=1,2
13.307255,1.7598087,9,topic-transformer,alpha=1,2
3.9436357,10.088494,6,topic-transformer,alpha=1,2
13.416444,1.7480375,9,topic-transformer,alpha=1,2
2.0467412,9.29309,7,topic-transformer,alpha=1,2
-0.9909168,4.734533,4,topic-transformer,alpha=1,2
10.785318,5.0451455,0,topic-transformer,alpha=1,2
-0.6947923,4.87112,2,topic-transformer,alpha=1,2
10.87563,2.892693,0,topic-transformer,alpha=1,2
4.0698977,11.654159,7,topic-transformer,alpha=1,2
7.274565,8.270714,5,topic-transformer,alpha=1,2
7.937383,10.910252,7,topic-transformer,alpha=1,2
-7.4852085,10.915497,1,topic-transformer,alpha=1,2
-1.696721,4.4523177,2,topic-transformer,alpha=1,2
-3.9971263,3.9489286,4,topic-transformer,alpha=1,2
7.2704644,11.490401,7,topic-transformer,alpha=1,2
-7.5761757,10.577917,1,topic-transformer,alpha=1,2
3.757914,10.417626,0,topic-transformer,alpha=1,2
10.494641,7.106449,7,topic-transformer,alpha=1,2
2.2043025,9.478108,7,topic-transformer,alpha=1,2
-3.5106335,3.8540285,4,topic-transformer,alpha=1,2
2.9431546,10.406725,7,topic-transformer,alpha=1,2
-0.5605718,5.1742845,5,topic-transformer,alpha=1,2
-7.4638524,10.879884,1,topic-transformer,alpha=1,2
-1.433381,4.565584,4,topic-transformer,alpha=1,2
10.3299675,6.925138,7,topic-transformer,alpha=1,2
-7.8380327,9.029873,1,topic-transformer,alpha=1,2
3.0708377,10.481245,0,topic-transformer,alpha=1,2
5.000241,12.185239,7,topic-transformer,alpha=1,2
5.9204135,12.589961,7,topic-transformer,alpha=1,2
5.608971,7.046024,2,topic-transformer,alpha=1,2
-7.8599787,9.197752,1,topic-transformer,alpha=1,2
6.3209496,7.673802,2,topic-transformer,alpha=1,2
2.2845683,9.549554,8,topic-transformer,alpha=1,2
-7.5085692,11.123197,1,topic-transformer,alpha=1,2
1.8931189,9.002288,8,topic-transformer,alpha=1,2
7.133292,8.307412,2,topic-transformer,alpha=1,2
9.399305,7.4462724,5,topic-transformer,alpha=1,2
0.8237188,-1.4114114,3,topic-transformer,alpha=1,2
4.6399355,9.682725,6,topic-transformer,alpha=1,2
-3.7723713,3.8928163,5,topic-transformer,alpha=1,2
7.192766,7.499492,5,topic-transformer,alpha=1,2
12.241215,2.4082143,9,topic-transformer,alpha=1,2
7.1277742,7.5394187,5,topic-transformer,alpha=1,2
6.88618,7.3699083,9,topic-transformer,alpha=1,2
8.088558,7.7559857,0,topic-transformer,alpha=1,2
-7.9195423,9.510133,1,topic-transformer,alpha=1,2
6.5680537,11.690646,0,topic-transformer,alpha=1,2
-3.3948874,3.8285458,4,topic-transformer,alpha=1,2
4.4866934,9.776219,6,topic-transformer,alpha=1,2
10.37611,6.3178067,5,topic-transformer,alpha=1,2
12.05696,2.7748904,6,topic-transformer,alpha=1,2
12.812907,2.0423756,9,topic-transformer,alpha=1,2
5.902545,7.3521614,6,topic-transformer,alpha=1,2
1.405671,7.196637,8,topic-transformer,alpha=1,2
7.253536,11.423514,0,topic-transformer,alpha=1,2
0.7882551,-1.3708122,3,topic-transformer,alpha=1,2
12.589175,2.183704,9,topic-transformer,alpha=1,2
6.296372,7.3598146,2,topic-transformer,alpha=1,2
2.5695503,9.884428,7,topic-transformer,alpha=1,2
11.788263,3.7208576,6,topic-transformer,alpha=1,2
-2.3944154,4.578014,2,topic-transformer,alpha=1,2
5.7729545,12.677056,7,topic-transformer,alpha=1,2
11.00873,3.0749235,9,topic-transformer,alpha=1,2
5.433002,12.635558,7,topic-transformer,alpha=1,2
-7.828292,9.335722,1,topic-transformer,alpha=1,2
2.3912833,9.702214,7,topic-transformer,alpha=1,2
10.348612,5.8334823,0,topic-transformer,alpha=1,2
